Directory,GC Content,Count
AC-2_R1_fastqc,77.0,9.540461913444295
AC-2_R1_fastqc,78.0,9.835537430049625
AC-2_R1_fastqc,79.0,10.830194805194806
AC-2_R1_fastqc,80.0,10.233967097978718
AC-2_R1_fastqc,81.0,10.652020202020202
AC-2_R1_fastqc,82.0,10.457575757575759
AC-2_R1_fastqc,83.0,9.642857142857142
AC-2_R1_fastqc,84.0,10.7
AC-2_R1_fastqc,85.0,10.95
AC-2_R1_fastqc,86.0,9.5
AC-2_R1_fastqc,87.0,10.090909090909092
AC-2_R1_fastqc,88.0,10.0
AC-2_R1_fastqc,89.0,9.0
AC-2_R1_fastqc,90.0,9.5
AC-2_R1_fastqc,91.0,9.5
AC-2_R1_fastqc,92.0,9.0
AC-2_R1_fastqc,93.0,9.0
AC-2_R1_fastqc,94.0,9.0
AC-2_R1_fastqc,95.0,9.0
AC-2_R1_fastqc,96.0,9.0
AC-2_R1_fastqc,97.0,9.0
AC-2_R1_fastqc,98.0,9.0
AC-2_R1_fastqc,99.0,9.0
AC-2_R1_fastqc,100.0,9.0
AD-1_R1_fastqc,0.0,0.0
AD-1_R1_fastqc,1.0,0.4005602240896358
AD-1_R1_fastqc,2.0,0.0
AD-1_R1_fastqc,3.0,0.004739336492890996
AD-1_R1_fastqc,4.0,0.3333333333333333
AD-1_R1_fastqc,5.0,0.8333333333333333
AD-1_R1_fastqc,6.0,1.0
AD-1_R1_fastqc,7.0,1.509009009009009
AD-1_R1_fastqc,8.0,2.78598788483684
AD-1_R1_fastqc,9.0,2.0497926955343986
AD-1_R1_fastqc,10.0,1.033399252911448
AD-1_R1_fastqc,11.0,1.232258064516129
AD-1_R1_fastqc,12.0,2.6975762383218753
AD-1_R1_fastqc,13.0,3.7529411764705882
AD-1_R1_fastqc,14.0,6.63727680848893
AD-1_R1_fastqc,15.0,9.362464985994396
AD-1_R1_fastqc,16.0,12.403571428571428
AD-1_R1_fastqc,17.0,22.300993124522535
AD-1_R1_fastqc,18.0,31.409956709956703
AD-1_R1_fastqc,19.0,40.76559139784948
AD-1_R1_fastqc,20.0,49.682683982684004
AD-1_R1_fastqc,21.0,72.66165223665229
AD-1_R1_fastqc,22.0,103.64080086580088
AD-1_R1_fastqc,23.0,157.66764069264065
AD-1_R1_fastqc,24.0,237.59748172973997
AD-1_R1_fastqc,25.0,342.36294094372766
AD-1_R1_fastqc,26.0,459.6480990324237
AD-1_R1_fastqc,27.0,646.8984579061573
AD-1_R1_fastqc,28.0,901.2933903040823
AD-1_R1_fastqc,29.0,1205.5648306512478
AD-1_R1_fastqc,30.0,1501.4083164122771
AD-1_R1_fastqc,31.0,1848.532974247738
AD-1_R1_fastqc,32.0,2217.174905269512
AD-1_R1_fastqc,33.0,2496.64219183226
AD-1_R1_fastqc,34.0,2810.7410901094495
AD-1_R1_fastqc,35.0,3033.3875726392466
AD-1_R1_fastqc,36.0,3169.867130397992
AD-1_R1_fastqc,37.0,3231.8966944878025
AD-1_R1_fastqc,38.0,3210.406017614089
AD-1_R1_fastqc,39.0,3139.7171593925696
AD-1_R1_fastqc,40.0,2948.9821998066864
AD-1_R1_fastqc,41.0,2728.6016770821625
AD-1_R1_fastqc,42.0,2467.3502101807
AD-1_R1_fastqc,43.0,2221.1529774735745
AD-1_R1_fastqc,44.0,2013.7596735044974
AD-1_R1_fastqc,45.0,1807.1081710377532
AD-1_R1_fastqc,46.0,1587.3278291054667
AD-1_R1_fastqc,47.0,1368.1583292906785
AD-1_R1_fastqc,48.0,1227.8483565996091
AD-1_R1_fastqc,49.0,1127.2998957587536
AD-1_R1_fastqc,50.0,1032.6087267096211
AD-1_R1_fastqc,51.0,988.3314933445325
AD-1_R1_fastqc,52.0,858.1430979068738
AD-1_R1_fastqc,53.0,730.3686658964237
AD-1_R1_fastqc,54.0,631.235168185945
AD-1_R1_fastqc,55.0,593.7188500151034
AD-1_R1_fastqc,56.0,538.3380063276506
AD-1_R1_fastqc,57.0,482.6190893321308
AD-1_R1_fastqc,58.0,419.14038653707456
AD-1_R1_fastqc,59.0,362.22111715554286
AD-1_R1_fastqc,60.0,312.00446231996887
AD-1_R1_fastqc,61.0,280.5631320311017
AD-1_R1_fastqc,62.0,249.9150513404162
AD-1_R1_fastqc,63.0,213.19447962971552
AD-1_R1_fastqc,64.0,202.73249214508374
AD-1_R1_fastqc,65.0,163.40811468813547
AD-1_R1_fastqc,66.0,143.7722605489398
AD-1_R1_fastqc,67.0,127.07117124695804
AD-1_R1_fastqc,68.0,113.69675919326535
AD-1_R1_fastqc,69.0,97.45603217201469
AD-1_R1_fastqc,70.0,89.11103416797766
AD-1_R1_fastqc,71.0,77.61346496491096
AD-1_R1_fastqc,72.0,70.42250760357673
AD-1_R1_fastqc,73.0,56.09382927732899
AD-1_R1_fastqc,74.0,52.16867982414554
AD-1_R1_fastqc,75.0,51.524544798487845
AD-1_R1_fastqc,76.0,45.02127264643189
AD-1_R1_fastqc,77.0,38.103329782536285
AD-1_R1_fastqc,78.0,32.44062451769442
AD-1_R1_fastqc,79.0,28.74251035702646
AD-1_R1_fastqc,80.0,25.834616111878773
AD-1_R1_fastqc,81.0,23.995858353116404
AD-1_R1_fastqc,82.0,20.147871572871573
AD-1_R1_fastqc,83.0,17.91367243867245
AD-1_R1_fastqc,84.0,16.36670274170274
AD-1_R1_fastqc,85.0,13.554978354978356
AD-1_R1_fastqc,86.0,11.884199134199134
AD-1_R1_fastqc,87.0,8.2754329004329
AD-1_R1_fastqc,88.0,5.424242424242425
AD-1_R1_fastqc,89.0,5.958333333333333
AD-1_R1_fastqc,90.0,6.999999999999999
AD-1_R1_fastqc,91.0,5.833333333333333
AD-1_R1_fastqc,92.0,5.0
AD-1_R1_fastqc,93.0,5.0
AD-1_R1_fastqc,94.0,5.0
AD-1_R1_fastqc,95.0,5.0
AD-1_R1_fastqc,96.0,5.0
AD-1_R1_fastqc,97.0,5.0
AD-1_R1_fastqc,98.0,5.0
AD-1_R1_fastqc,99.0,5.0
AD-1_R1_fastqc,100.0,5.0
AD-2_R1_fastqc,0.0,2.0
AD-2_R1_fastqc,1.0,2.0
AD-2_R1_fastqc,2.0,2.0
AD-2_R1_fastqc,3.0,2.0
AD-2_R1_fastqc,4.0,2.25
AD-2_R1_fastqc,5.0,2.9166666666666665
AD-2_R1_fastqc,6.0,2.333333333333333
AD-2_R1_fastqc,7.0,2.623859505971367
AD-2_R1_fastqc,8.0,2.6866188281508276
AD-2_R1_fastqc,9.0,2.0
AD-2_R1_fastqc,10.0,2.019607843137255
AD-2_R1_fastqc,11.0,2.833333333333333
AD-2_R1_fastqc,12.0,3.5
AD-2_R1_fastqc,13.0,2.841597796143251
AD-2_R1_fastqc,14.0,3.0
AD-2_R1_fastqc,15.0,4.333333333333334
AD-2_R1_fastqc,16.0,4.897619047619047
AD-2_R1_fastqc,17.0,4.7
AD-2_R1_fastqc,18.0,5.616666666666666
AD-2_R1_fastqc,19.0,7.474390243902438
AD-2_R1_fastqc,20.0,10.41590909090909
AD-2_R1_fastqc,21.0,13.211544011544012
AD-2_R1_fastqc,22.0,18.194119769119762
AD-2_R1_fastqc,23.0,21.400432900432897
AD-2_R1_fastqc,24.0,25.622943722943717
AD-2_R1_fastqc,25.0,35.18939393939392
AD-2_R1_fastqc,26.0,56.969740026998174
AD-2_R1_fastqc,27.0,71.0977821102522
AD-2_R1_fastqc,28.0,82.02116840775864
AD-2_R1_fastqc,29.0,109.09237762187303
AD-2_R1_fastqc,30.0,144.99794530681393
AD-2_R1_fastqc,31.0,189.8827642477957
AD-2_R1_fastqc,32.0,234.11232631419057
AD-2_R1_fastqc,33.0,272.7497478124376
AD-2_R1_fastqc,34.0,321.0109494239674
AD-2_R1_fastqc,35.0,374.26280452008274
AD-2_R1_fastqc,36.0,414.7007136189897
AD-2_R1_fastqc,37.0,438.9728257891036
AD-2_R1_fastqc,38.0,427.31111450603026
AD-2_R1_fastqc,39.0,418.2171561439221
AD-2_R1_fastqc,40.0,406.1304762739473
AD-2_R1_fastqc,41.0,386.60813957602585
AD-2_R1_fastqc,42.0,358.8100236753859
AD-2_R1_fastqc,43.0,328.13191873754596
AD-2_R1_fastqc,44.0,287.39825087630413
AD-2_R1_fastqc,45.0,260.78129565095674
AD-2_R1_fastqc,46.0,252.37345326987355
AD-2_R1_fastqc,47.0,224.620001244515
AD-2_R1_fastqc,48.0,200.14302662886078
AD-2_R1_fastqc,49.0,179.56703037106618
AD-2_R1_fastqc,50.0,176.5191756400868
AD-2_R1_fastqc,51.0,167.738740230651
AD-2_R1_fastqc,52.0,150.7788358296502
AD-2_R1_fastqc,53.0,125.19444183167712
AD-2_R1_fastqc,54.0,97.45078877869707
AD-2_R1_fastqc,55.0,97.2149574359421
AD-2_R1_fastqc,56.0,104.48968696115122
AD-2_R1_fastqc,57.0,86.07907653489163
AD-2_R1_fastqc,58.0,66.50316389885374
AD-2_R1_fastqc,59.0,64.1445120185819
AD-2_R1_fastqc,60.0,60.4434629651735
AD-2_R1_fastqc,61.0,48.26550866252183
AD-2_R1_fastqc,62.0,34.81371726852372
AD-2_R1_fastqc,63.0,36.19325007584031
AD-2_R1_fastqc,64.0,35.14308469745096
AD-2_R1_fastqc,65.0,25.016359260643267
AD-2_R1_fastqc,66.0,21.79581392273606
AD-2_R1_fastqc,67.0,21.019120800097923
AD-2_R1_fastqc,68.0,17.29364555580633
AD-2_R1_fastqc,69.0,15.262268299395023
AD-2_R1_fastqc,70.0,14.334049441105622
AD-2_R1_fastqc,71.0,14.197282969445641
AD-2_R1_fastqc,72.0,11.24262451454095
AD-2_R1_fastqc,73.0,9.057039183242146
AD-2_R1_fastqc,74.0,7.189565449389955
AD-2_R1_fastqc,75.0,7.1518939685485465
AD-2_R1_fastqc,76.0,7.439869800572726
AD-2_R1_fastqc,77.0,8.006720156430372
AD-2_R1_fastqc,78.0,5.96580438531658
AD-2_R1_fastqc,79.0,4.944949494949495
AD-2_R1_fastqc,80.0,6.631442038183095
AD-2_R1_fastqc,81.0,5.6060606060606055
AD-2_R1_fastqc,82.0,5.19534632034632
AD-2_R1_fastqc,83.0,4.65995670995671
AD-2_R1_fastqc,84.0,4.124242424242424
AD-2_R1_fastqc,85.0,3.333333333333333
AD-2_R1_fastqc,86.0,3.3333333333333335
AD-2_R1_fastqc,87.0,3.0
AD-2_R1_fastqc,88.0,3.0
AD-2_R1_fastqc,89.0,3.5
AD-2_R1_fastqc,90.0,3.5
AD-2_R1_fastqc,91.0,3.0
AD-2_R1_fastqc,92.0,3.0
AD-2_R1_fastqc,93.0,3.0
AD-2_R1_fastqc,94.0,3.0
AD-2_R1_fastqc,95.0,3.0
AD-2_R1_fastqc,96.0,3.0
AD-2_R1_fastqc,97.0,3.0
AD-2_R1_fastqc,98.0,3.0
AD-2_R1_fastqc,99.0,3.0
AD-2_R1_fastqc,100.0,3.0
AE-1_R1_fastqc,0.0,0.5
AE-1_R1_fastqc,1.0,0.0
AE-1_R1_fastqc,2.0,0.004975124378109453
AE-1_R1_fastqc,3.0,0.0
AE-1_R1_fastqc,4.0,0.0
AE-1_R1_fastqc,5.0,0.014084507042253521
AE-1_R1_fastqc,6.0,0.0
AE-1_R1_fastqc,7.0,0.0
AE-1_R1_fastqc,8.0,0.2
AE-1_R1_fastqc,9.0,0.0
AE-1_R1_fastqc,10.0,0.0
AE-1_R1_fastqc,11.0,0.009900990099009901
AE-1_R1_fastqc,12.0,0.7
AE-1_R1_fastqc,13.0,1.5666666666666667
AE-1_R1_fastqc,14.0,2.033333333333333
AE-1_R1_fastqc,15.0,2.458333333333333
AE-1_R1_fastqc,16.0,2.1333333333333333
AE-1_R1_fastqc,17.0,2.414285714285714
AE-1_R1_fastqc,18.0,2.4833333333333334
AE-1_R1_fastqc,19.0,6.9322580645161285
AE-1_R1_fastqc,20.0,11.774999999999999
AE-1_R1_fastqc,21.0,13.488326931284679
AE-1_R1_fastqc,22.0,19.76363636363636
AE-1_R1_fastqc,23.0,29.345995670995663
AE-1_R1_fastqc,24.0,33.51251803751804
AE-1_R1_fastqc,25.0,54.14173881673886
AE-1_R1_fastqc,26.0,83.65032819484053
AE-1_R1_fastqc,27.0,121.64893568375572
AE-1_R1_fastqc,28.0,177.2423858821638
AE-1_R1_fastqc,29.0,241.2939761328847
AE-1_R1_fastqc,30.0,307.17842595569704
AE-1_R1_fastqc,31.0,403.7240715282007
AE-1_R1_fastqc,32.0,490.5517895482158
AE-1_R1_fastqc,33.0,575.5367486456112
AE-1_R1_fastqc,34.0,661.8874846059066
AE-1_R1_fastqc,35.0,713.2900717367228
AE-1_R1_fastqc,36.0,756.8440603432372
AE-1_R1_fastqc,37.0,809.8665593041454
AE-1_R1_fastqc,38.0,799.5105899089407
AE-1_R1_fastqc,39.0,765.7259162522514
AE-1_R1_fastqc,40.0,726.4410803074858
AE-1_R1_fastqc,41.0,663.9571619562008
AE-1_R1_fastqc,42.0,620.8479912166425
AE-1_R1_fastqc,43.0,542.8535345494186
AE-1_R1_fastqc,44.0,505.34095917683163
AE-1_R1_fastqc,45.0,435.93200689516334
AE-1_R1_fastqc,46.0,381.81863537714463
AE-1_R1_fastqc,47.0,331.1577528574893
AE-1_R1_fastqc,48.0,289.57313511049057
AE-1_R1_fastqc,49.0,261.18048675266255
AE-1_R1_fastqc,50.0,255.3814002277915
AE-1_R1_fastqc,51.0,247.26840208722294
AE-1_R1_fastqc,52.0,200.05264609731634
AE-1_R1_fastqc,53.0,166.3056348886582
AE-1_R1_fastqc,54.0,153.47168907478908
AE-1_R1_fastqc,55.0,137.628178502174
AE-1_R1_fastqc,56.0,134.70981613286958
AE-1_R1_fastqc,57.0,122.02040794934237
AE-1_R1_fastqc,58.0,102.06683855068623
AE-1_R1_fastqc,59.0,83.03647896114808
AE-1_R1_fastqc,60.0,75.78498550324758
AE-1_R1_fastqc,61.0,66.23825910144218
AE-1_R1_fastqc,62.0,57.29358604835065
AE-1_R1_fastqc,63.0,51.54179307888424
AE-1_R1_fastqc,64.0,48.96300343316037
AE-1_R1_fastqc,65.0,42.18882218725613
AE-1_R1_fastqc,66.0,37.21796731778191
AE-1_R1_fastqc,67.0,28.672427356478707
AE-1_R1_fastqc,68.0,26.735695108899424
AE-1_R1_fastqc,69.0,23.345903889634645
AE-1_R1_fastqc,70.0,18.286383647141218
AE-1_R1_fastqc,71.0,14.549319967575446
AE-1_R1_fastqc,72.0,14.281082567805061
AE-1_R1_fastqc,73.0,15.51144958618901
AE-1_R1_fastqc,74.0,12.470318387892876
AE-1_R1_fastqc,75.0,12.72429643411617
AE-1_R1_fastqc,76.0,13.547347743829405
AE-1_R1_fastqc,77.0,10.226876799929517
AE-1_R1_fastqc,78.0,8.009369312369078
AE-1_R1_fastqc,79.0,7.385865568123632
AE-1_R1_fastqc,80.0,5.108038315104313
AE-1_R1_fastqc,81.0,3.0492133314713956
AE-1_R1_fastqc,82.0,3.031680863938928
AE-1_R1_fastqc,83.0,2.9168470418470416
AE-1_R1_fastqc,84.0,2.3474025974025974
AE-1_R1_fastqc,85.0,2.715909090909091
AE-1_R1_fastqc,86.0,1.4345238095238095
AE-1_R1_fastqc,87.0,1.9004329004329006
AE-1_R1_fastqc,88.0,1.0
AE-1_R1_fastqc,89.0,1.8095238095238095
AE-1_R1_fastqc,90.0,1.5
AE-1_R1_fastqc,91.0,1.5833333333333333
AE-1_R1_fastqc,92.0,1.0
AE-1_R1_fastqc,93.0,1.0
AE-1_R1_fastqc,94.0,1.0
AE-1_R1_fastqc,95.0,1.0
AE-1_R1_fastqc,96.0,1.0
AE-1_R1_fastqc,97.0,1.0
AE-1_R1_fastqc,98.0,1.3333333333333333
AE-1_R1_fastqc,99.0,1.3333333333333333
AE-1_R1_fastqc,100.0,1.5
AE-2_R1_fastqc,0.0,0.0
AE-2_R1_fastqc,1.0,0.0
AE-2_R1_fastqc,2.0,0.0
AE-2_R1_fastqc,3.0,0.0
AE-2_R1_fastqc,4.0,0.0
AE-2_R1_fastqc,5.0,0.3333333333333333
AE-2_R1_fastqc,6.0,0.3333333333333333
AE-2_R1_fastqc,7.0,0.25
AE-2_R1_fastqc,8.0,0.25
AE-2_R1_fastqc,9.0,0.024390243902439025
AE-2_R1_fastqc,10.0,0.0
AE-2_R1_fastqc,11.0,0.0
AE-2_R1_fastqc,12.0,0.0
AE-2_R1_fastqc,13.0,0.0
AE-2_R1_fastqc,14.0,0.0
AE-2_R1_fastqc,15.0,0.0
AE-2_R1_fastqc,16.0,0.16666666666666666
AE-2_R1_fastqc,17.0,0.25
AE-2_R1_fastqc,18.0,0.5095238095238095
AE-2_R1_fastqc,19.0,1.101190476190476
AE-2_R1_fastqc,20.0,1.4940476190476188
AE-2_R1_fastqc,21.0,0.625
AE-2_R1_fastqc,22.0,0.9916666666666667
AE-2_R1_fastqc,23.0,4.183008658008658
AE-2_R1_fastqc,24.0,9.563636363636363
AE-2_R1_fastqc,25.0,10.542640692640692
AE-2_R1_fastqc,26.0,14.73639971139971
AE-2_R1_fastqc,27.0,21.368326118326113
AE-2_R1_fastqc,28.0,29.356059162418376
AE-2_R1_fastqc,29.0,38.3814919281764
AE-2_R1_fastqc,30.0,46.0303744162795
AE-2_R1_fastqc,31.0,62.92004838867374
AE-2_R1_fastqc,32.0,80.454936321006
AE-2_R1_fastqc,33.0,97.1355247199322
AE-2_R1_fastqc,34.0,119.21400755848244
AE-2_R1_fastqc,35.0,133.19438614505515
AE-2_R1_fastqc,36.0,135.6015278803309
AE-2_R1_fastqc,37.0,147.09833156730392
AE-2_R1_fastqc,38.0,142.8626221970063
AE-2_R1_fastqc,39.0,134.69005482020106
AE-2_R1_fastqc,40.0,131.81231724394155
AE-2_R1_fastqc,41.0,123.18096720817464
AE-2_R1_fastqc,42.0,109.53976150150343
AE-2_R1_fastqc,43.0,95.99463873431955
AE-2_R1_fastqc,44.0,91.08046824229679
AE-2_R1_fastqc,45.0,78.21727793710956
AE-2_R1_fastqc,46.0,70.29601808062442
AE-2_R1_fastqc,47.0,65.66608991258792
AE-2_R1_fastqc,48.0,55.796909260287435
AE-2_R1_fastqc,49.0,54.762849372478705
AE-2_R1_fastqc,50.0,47.17375543636833
AE-2_R1_fastqc,51.0,45.936410304197395
AE-2_R1_fastqc,52.0,47.005784360401364
AE-2_R1_fastqc,53.0,35.260665354157005
AE-2_R1_fastqc,54.0,31.589372437879177
AE-2_R1_fastqc,55.0,27.580062239709626
AE-2_R1_fastqc,56.0,29.095691830902858
AE-2_R1_fastqc,57.0,22.632677934741494
AE-2_R1_fastqc,58.0,20.633611420580316
AE-2_R1_fastqc,59.0,19.046755251252204
AE-2_R1_fastqc,60.0,17.1134439520402
AE-2_R1_fastqc,61.0,15.850104133439388
AE-2_R1_fastqc,62.0,12.74205231429846
AE-2_R1_fastqc,63.0,10.469227964398668
AE-2_R1_fastqc,64.0,10.20125164177756
AE-2_R1_fastqc,65.0,13.473674186698284
AE-2_R1_fastqc,66.0,8.586878708991067
AE-2_R1_fastqc,67.0,7.019561748891549
AE-2_R1_fastqc,68.0,7.289036745435786
AE-2_R1_fastqc,69.0,6.3254974629388565
AE-2_R1_fastqc,70.0,5.683096786166326
AE-2_R1_fastqc,71.0,5.427633665394204
AE-2_R1_fastqc,72.0,4.098638377227863
AE-2_R1_fastqc,73.0,4.447308025150227
AE-2_R1_fastqc,74.0,5.518918561876308
AE-2_R1_fastqc,75.0,4.752980434962571
AE-2_R1_fastqc,76.0,3.5510708629670122
AE-2_R1_fastqc,77.0,3.5250333072913715
AE-2_R1_fastqc,78.0,3.3333333333333335
AE-2_R1_fastqc,79.0,3.1073025335320414
AE-2_R1_fastqc,80.0,3.645109282170047
AE-2_R1_fastqc,81.0,4.140909090909091
AE-2_R1_fastqc,82.0,4.075000000000001
AE-2_R1_fastqc,83.0,3.290909090909091
AE-2_R1_fastqc,84.0,3.381818181818182
AE-2_R1_fastqc,85.0,3.090909090909091
AE-2_R1_fastqc,86.0,3.25
AE-2_R1_fastqc,87.0,3.5
AE-2_R1_fastqc,88.0,4.0
AE-2_R1_fastqc,89.0,3.5
AE-2_R1_fastqc,90.0,3.0
AE-2_R1_fastqc,91.0,3.0
AE-2_R1_fastqc,92.0,3.0
AE-2_R1_fastqc,93.0,3.0
AE-2_R1_fastqc,94.0,3.0
AE-2_R1_fastqc,95.0,3.0
AE-2_R1_fastqc,96.0,3.0
AE-2_R1_fastqc,97.0,3.0
AE-2_R1_fastqc,98.0,3.0
AE-2_R1_fastqc,99.0,3.0
AE-2_R1_fastqc,100.0,3.0
AF-1_R1_fastqc,0.0,11.116666666666667
AF-1_R1_fastqc,1.0,7.7
AF-1_R1_fastqc,2.0,7.7
AF-1_R1_fastqc,3.0,7.142857142857143
AF-1_R1_fastqc,4.0,7.333333333333333
AF-1_R1_fastqc,5.0,7.583333333333333
AF-1_R1_fastqc,6.0,8.253831417624522
AF-1_R1_fastqc,7.0,7.666666666666667
AF-1_R1_fastqc,8.0,8.416666666666668
AF-1_R1_fastqc,9.0,7.583333333333333
AF-1_R1_fastqc,10.0,8.65
AF-1_R1_fastqc,11.0,8.866666666666667
AF-1_R1_fastqc,12.0,9.433333333333334
AF-1_R1_fastqc,13.0,8.683333333333334
AF-1_R1_fastqc,14.0,9.636274509803922
AF-1_R1_fastqc,15.0,11.790909090909091
AF-1_R1_fastqc,16.0,10.864285714285714
AF-1_R1_fastqc,17.0,12.227183600713012
AF-1_R1_fastqc,18.0,14.883333333333333
AF-1_R1_fastqc,19.0,15.490909090909094
AF-1_R1_fastqc,20.0,23.910949834479243
AF-1_R1_fastqc,21.0,33.01666666666666
AF-1_R1_fastqc,22.0,45.784595959596
AF-1_R1_fastqc,23.0,57.912987012987074
AF-1_R1_fastqc,24.0,77.69347041847045
AF-1_R1_fastqc,25.0,103.79123376623373
AF-1_R1_fastqc,26.0,126.85018037518032
AF-1_R1_fastqc,27.0,169.1396539544699
AF-1_R1_fastqc,28.0,223.93966836979195
AF-1_R1_fastqc,29.0,285.37173105965445
AF-1_R1_fastqc,30.0,347.85805846141994
AF-1_R1_fastqc,31.0,402.58918453858564
AF-1_R1_fastqc,32.0,490.40093770856294
AF-1_R1_fastqc,33.0,556.6584611653567
AF-1_R1_fastqc,34.0,609.1572028062556
AF-1_R1_fastqc,35.0,643.8796875679152
AF-1_R1_fastqc,36.0,687.6093347217678
AF-1_R1_fastqc,37.0,700.5182685463891
AF-1_R1_fastqc,38.0,711.6347610067406
AF-1_R1_fastqc,39.0,696.8419532075711
AF-1_R1_fastqc,40.0,660.8317129918718
AF-1_R1_fastqc,41.0,610.1955615048281
AF-1_R1_fastqc,42.0,551.3890740988928
AF-1_R1_fastqc,43.0,501.60812112096073
AF-1_R1_fastqc,44.0,478.2091148222283
AF-1_R1_fastqc,45.0,444.891804088846
AF-1_R1_fastqc,46.0,401.5757596861068
AF-1_R1_fastqc,47.0,346.2511861122085
AF-1_R1_fastqc,48.0,312.6005337800025
AF-1_R1_fastqc,49.0,304.77999807989266
AF-1_R1_fastqc,50.0,293.59913153639076
AF-1_R1_fastqc,51.0,311.44350758892944
AF-1_R1_fastqc,52.0,271.254134252354
AF-1_R1_fastqc,53.0,241.26013931363602
AF-1_R1_fastqc,54.0,220.73355501803988
AF-1_R1_fastqc,55.0,206.66124240231764
AF-1_R1_fastqc,56.0,206.60385133216442
AF-1_R1_fastqc,57.0,185.97218430236018
AF-1_R1_fastqc,58.0,150.46659599790334
AF-1_R1_fastqc,59.0,150.69118641839512
AF-1_R1_fastqc,60.0,142.79175979426824
AF-1_R1_fastqc,61.0,123.14474426292995
AF-1_R1_fastqc,62.0,113.33791124902396
AF-1_R1_fastqc,63.0,107.61201508639266
AF-1_R1_fastqc,64.0,95.36655434736969
AF-1_R1_fastqc,65.0,86.74983504881526
AF-1_R1_fastqc,66.0,78.95375781727931
AF-1_R1_fastqc,67.0,78.6197494979654
AF-1_R1_fastqc,68.0,73.57429015380106
AF-1_R1_fastqc,69.0,65.53892955632803
AF-1_R1_fastqc,70.0,60.568013186489935
AF-1_R1_fastqc,71.0,54.883265672600416
AF-1_R1_fastqc,72.0,54.09904743874683
AF-1_R1_fastqc,73.0,53.88353030279524
AF-1_R1_fastqc,74.0,51.742642863201496
AF-1_R1_fastqc,75.0,50.448230063045884
AF-1_R1_fastqc,76.0,50.67496969677672
AF-1_R1_fastqc,77.0,47.996994528619204
AF-1_R1_fastqc,78.0,49.287525019783104
AF-1_R1_fastqc,79.0,47.75185754303474
AF-1_R1_fastqc,80.0,47.24404479647433
AF-1_R1_fastqc,81.0,44.997222222222234
AF-1_R1_fastqc,82.0,45.21709956709957
AF-1_R1_fastqc,83.0,44.926695526695525
AF-1_R1_fastqc,84.0,43.35043290043289
AF-1_R1_fastqc,85.0,41.88939393939393
AF-1_R1_fastqc,86.0,41.42424242424242
AF-1_R1_fastqc,87.0,40.5
AF-1_R1_fastqc,88.0,41.0
AF-1_R1_fastqc,89.0,41.833333333333336
AF-1_R1_fastqc,90.0,40.83333333333333
AF-1_R1_fastqc,91.0,40.33333333333333
AF-1_R1_fastqc,92.0,40.0
AF-1_R1_fastqc,93.0,40.5
AF-1_R1_fastqc,94.0,40.5
AF-1_R1_fastqc,95.0,40.0
AF-1_R1_fastqc,96.0,40.0
AF-1_R1_fastqc,97.0,40.0
AF-1_R1_fastqc,98.0,40.0
AF-1_R1_fastqc,99.0,40.0
AF-1_R1_fastqc,100.0,41.0
AF-2_R1_fastqc,0.0,19.75
AF-2_R1_fastqc,1.0,17.583333333333332
AF-2_R1_fastqc,2.0,16.25
AF-2_R1_fastqc,3.0,15.583333333333332
AF-2_R1_fastqc,4.0,15.666666666666666
AF-2_R1_fastqc,5.0,16.166666666666664
AF-2_R1_fastqc,6.0,18.166666666666664
AF-2_R1_fastqc,7.0,18.083333333333336
AF-2_R1_fastqc,8.0,18.000000000000004
AF-2_R1_fastqc,9.0,17.06666666666667
AF-2_R1_fastqc,10.0,16.533333333333335
AF-2_R1_fastqc,11.0,16.500000000000004
AF-2_R1_fastqc,12.0,16.666666666666664
AF-2_R1_fastqc,13.0,17.5
AF-2_R1_fastqc,14.0,16.033333333333335
AF-2_R1_fastqc,15.0,16.316666666666666
AF-2_R1_fastqc,16.0,15.783333333333331
AF-2_R1_fastqc,17.0,17.2
AF-2_R1_fastqc,18.0,18.083333333333336
AF-2_R1_fastqc,19.0,17.866666666666667
AF-2_R1_fastqc,20.0,21.333333333333336
AF-2_R1_fastqc,21.0,22.416666666666664
AF-2_R1_fastqc,22.0,21.699242424242417
AF-2_R1_fastqc,23.0,22.883766233766234
AF-2_R1_fastqc,24.0,25.59974747474747
AF-2_R1_fastqc,25.0,31.601443001442995
AF-2_R1_fastqc,26.0,37.346615928874
AF-2_R1_fastqc,27.0,41.983139501181164
AF-2_R1_fastqc,28.0,47.84838634879369
AF-2_R1_fastqc,29.0,57.26765310569091
AF-2_R1_fastqc,30.0,70.39344478050526
AF-2_R1_fastqc,31.0,81.64181510602602
AF-2_R1_fastqc,32.0,104.22355235563342
AF-2_R1_fastqc,33.0,130.56938239725392
AF-2_R1_fastqc,34.0,152.61307538661458
AF-2_R1_fastqc,35.0,165.27928606150243
AF-2_R1_fastqc,36.0,174.74043997840405
AF-2_R1_fastqc,37.0,180.01853206717777
AF-2_R1_fastqc,38.0,189.59964334218307
AF-2_R1_fastqc,39.0,182.69842697314496
AF-2_R1_fastqc,40.0,176.4592874945334
AF-2_R1_fastqc,41.0,176.29515362912633
AF-2_R1_fastqc,42.0,160.00573141827726
AF-2_R1_fastqc,43.0,150.09740052958725
AF-2_R1_fastqc,44.0,147.30244445543497
AF-2_R1_fastqc,45.0,145.13036973421984
AF-2_R1_fastqc,46.0,134.32104107470235
